corpus,cid,param,beta,k
CABNC,CABNC-KE3RE04G-KE3.parquet,other,0.8911779940747289,20
CABNC,CABNC-KE3RE04G-KE3.parquet,turn_delta,-1.1235770204613436,20
CANDOR,CANDOR-23-b47b662d-5741-4913-bba3-eabbe88cbff5.parquet,nx,0.15345779160150097,23907
CANDOR,CANDOR-23-b47b662d-5741-4913-bba3-eabbe88cbff5.parquet,Intercept,-0.7084995451270949,23907
CANDOR,CANDOR-23-b47b662d-5741-4913-bba3-eabbe88cbff5.parquet,self,-0.12448115145120173,23907
CANDOR,CANDOR-23-b47b662d-5741-4913-bba3-eabbe88cbff5.parquet,other,-0.0920821069532754,23907
CANDOR,CANDOR-23-b47b662d-5741-4913-bba3-eabbe88cbff5.parquet,turn_delta,0.005770068249306033,23907
CABNC,CABNC-KB9RE00J-KB9.parquet,nx,0.17627459156754194,3030
CABNC,CABNC-KB9RE00J-KB9.parquet,Intercept,-0.5648557408656164,3030
CABNC,CABNC-KB9RE00J-KB9.parquet,self,0.0622082748811391,3030
CABNC,CABNC-KB9RE00J-KB9.parquet,other,0.10391400552224177,3030
CABNC,CABNC-KB9RE00J-KB9.parquet,turn_delta,-0.0166683054306959,3030
CANDOR,CANDOR-17-ca6ec03c-bce5-409a-b1f8-b315e144f413.parquet,nx,0.1361821338222536,12528
CANDOR,CANDOR-17-ca6ec03c-bce5-409a-b1f8-b315e144f413.parquet,Intercept,-0.17354750591183993,12528
CANDOR,CANDOR-17-ca6ec03c-bce5-409a-b1f8-b315e144f413.parquet,self,-1.7043814409198985,12528
CANDOR,CANDOR-17-ca6ec03c-bce5-409a-b1f8-b315e144f413.parquet,other,0.4225798506155697,12528
CANDOR,CANDOR-17-ca6ec03c-bce5-409a-b1f8-b315e144f413.parquet,turn_delta,0.1029655178078904,12528
CANDOR,CANDOR-20-167471c0-9faf-4d4d-b9c3-291e859d3dcd.parquet,nx,0.1556346208137785,35777
CANDOR,CANDOR-20-167471c0-9faf-4d4d-b9c3-291e859d3dcd.parquet,Intercept,-0.7106761112374645,35777
CANDOR,CANDOR-20-167471c0-9faf-4d4d-b9c3-291e859d3dcd.parquet,self,-0.012009711018957927,35777
CANDOR,CANDOR-20-167471c0-9faf-4d4d-b9c3-291e859d3dcd.parquet,other,-0.0019057028837058236,35777
CANDOR,CANDOR-20-167471c0-9faf-4d4d-b9c3-291e859d3dcd.parquet,turn_delta,-0.0018867269334784406,35777
CABNC,CABNC-KDARE02M-KDA.parquet,nx,0.19590449374899385,572
CABNC,CABNC-KDARE02M-KDA.parquet,Intercept,-0.5979205067180172,572
CABNC,CABNC-KDARE02M-KDA.parquet,self,0.03678352640797171,572
CABNC,CABNC-KDARE02M-KDA.parquet,other,-0.10548813374202794,572
CABNC,CABNC-KDARE02M-KDA.parquet,turn_delta,0.030899821426604055,572
callfriend,eng_n-callfriend-eng_n-6255.parquet,nx,0.17368277873682972,5562
callfriend,eng_n-callfriend-eng_n-6255.parquet,Intercept,-0.4881128962917657,5562
callfriend,eng_n-callfriend-eng_n-6255.parquet,self,-0.030647898046245178,5562
callfriend,eng_n-callfriend-eng_n-6255.parquet,other,0.03380503596579608,5562
callfriend,eng_n-callfriend-eng_n-6255.parquet,turn_delta,-0.004819529078791194,5562
CABNC,CABNC-KE3RE03L-KE3.parquet,nx,0.1666857963852313,10836
CABNC,CABNC-KE3RE03L-KE3.parquet,Intercept,-0.36890472213828274,10836
CABNC,CABNC-KE3RE03L-KE3.parquet,self,-0.15897776214077275,10836
CABNC,CABNC-KE3RE03L-KE3.parquet,other,-0.13896976128499297,10836
CABNC,CABNC-KE3RE03L-KE3.parquet,turn_delta,0.012852344026406707,10836
CANDOR,CANDOR-19-d5c3f6cb-66d5-4aa1-af27-5df5d6e2c8fa.parquet,nx,0.13887054432321666,20304
CANDOR,CANDOR-19-d5c3f6cb-66d5-4aa1-af27-5df5d6e2c8fa.parquet,Intercept,-0.6559081551630546,20304
CANDOR,CANDOR-19-d5c3f6cb-66d5-4aa1-af27-5df5d6e2c8fa.parquet,self,-0.11070035960510037,20304
CANDOR,CANDOR-19-d5c3f6cb-66d5-4aa1-af27-5df5d6e2c8fa.parquet,other,-0.08097098015045767,20304
CANDOR,CANDOR-19-d5c3f6cb-66d5-4aa1-af27-5df5d6e2c8fa.parquet,turn_delta,0.012958825399235797,20304
CABNC,CABNC-KDARE03K-KDA.parquet,nx,0.22495168440840793,13052
CABNC,CABNC-KDARE03K-KDA.parquet,Intercept,-1.2976069429879988,13052
CABNC,CABNC-KDARE03K-KDA.parquet,self,-1.057483383516697,13052
CABNC,CABNC-KDARE03K-KDA.parquet,other,1.2688954005513857,13052
CABNC,CABNC-KDARE03K-KDA.parquet,turn_delta,-0.0673114030839694,13052
CANDOR,CANDOR-3-f832c164-64f5-44a3-a0f7-e97c6c8f063d.parquet,nx,0.146181657299723,29257
CANDOR,CANDOR-3-f832c164-64f5-44a3-a0f7-e97c6c8f063d.parquet,Intercept,-0.6070430606990832,29257
CANDOR,CANDOR-3-f832c164-64f5-44a3-a0f7-e97c6c8f063d.parquet,self,-0.3306774309573829,29257
CANDOR,CANDOR-3-f832c164-64f5-44a3-a0f7-e97c6c8f063d.parquet,other,-0.08426511891966106,29257
CANDOR,CANDOR-3-f832c164-64f5-44a3-a0f7-e97c6c8f063d.parquet,turn_delta,0.051712639886489005,29257
CANDOR,CANDOR-21-2c9f9799-b379-4c6e-91dd-38a1897d4ff6.parquet,nx,0.14840009893462194,29860
CANDOR,CANDOR-21-2c9f9799-b379-4c6e-91dd-38a1897d4ff6.parquet,Intercept,-0.720680667737519,29860
CANDOR,CANDOR-21-2c9f9799-b379-4c6e-91dd-38a1897d4ff6.parquet,self,-0.03857885272602218,29860
CANDOR,CANDOR-21-2c9f9799-b379-4c6e-91dd-38a1897d4ff6.parquet,other,0.08704472795591443,29860
CANDOR,CANDOR-21-2c9f9799-b379-4c6e-91dd-38a1897d4ff6.parquet,turn_delta,0.010808620058209201,29860
CABNC,CABNC-KBKRE055-KBK.parquet,nx,0.1458212060969794,65
CABNC,CABNC-KBKRE055-KBK.parquet,Intercept,-0.46965072755720993,65
CABNC,CABNC-KBKRE055-KBK.parquet,self,0.26397624750630816,65
CABNC,CABNC-KBKRE055-KBK.parquet,other,0.2818450438247823,65
CABNC,CABNC-KBKRE055-KBK.parquet,turn_delta,-0.12520236122478431,65
CABNC,CABNC-KB7RE01A-KB7.parquet,nx,0.17390893561264345,1764
CABNC,CABNC-KB7RE01A-KB7.parquet,Intercept,-0.4534201648275111,1764
CABNC,CABNC-KB7RE01A-KB7.parquet,self,-0.04169341904907598,1764
CABNC,CABNC-KB7RE01A-KB7.parquet,other,-0.05974622896525138,1764
CABNC,CABNC-KB7RE01A-KB7.parquet,turn_delta,0.02327311447151501,1764
GCSAusE,GCSAusE-37.parquet,nx,0.17085312830904015,5141
GCSAusE,GCSAusE-37.parquet,Intercept,-0.43320539032959826,5141
GCSAusE,GCSAusE-37.parquet,self,-0.30328224691698086,5141
GCSAusE,GCSAusE-37.parquet,other,-0.2244895953520526,5141
GCSAusE,GCSAusE-37.parquet,turn_delta,0.01747083407172742,5141
CANDOR,CANDOR-20-021cae92-8043-4ef1-b115-47b539bad870.parquet,nx,0.09336671681274006,28371
CANDOR,CANDOR-20-021cae92-8043-4ef1-b115-47b539bad870.parquet,Intercept,0.11999453525989448,28371
CANDOR,CANDOR-20-021cae92-8043-4ef1-b115-47b539bad870.parquet,self,-0.14916883798249989,28371
CANDOR,CANDOR-20-021cae92-8043-4ef1-b115-47b539bad870.parquet,other,-0.15544903527229434,28371
CANDOR,CANDOR-20-021cae92-8043-4ef1-b115-47b539bad870.parquet,turn_delta,0.046353154973237644,28371
callfriend,eng_n-callfriend-eng_n-6015.parquet,nx,0.15804667083414045,6722
callfriend,eng_n-callfriend-eng_n-6015.parquet,Intercept,-0.41807133347863124,6722
callfriend,eng_n-callfriend-eng_n-6015.parquet,self,-0.11043414845846444,6722
callfriend,eng_n-callfriend-eng_n-6015.parquet,other,-0.07124337178473485,6722
callfriend,eng_n-callfriend-eng_n-6015.parquet,turn_delta,-0.0029768407686017826,6722
CANDOR,CANDOR-11-a806bdc5-250b-41e7-a8c7-9440c270f3fe.parquet,nx,0.14092149278144853,31872
CANDOR,CANDOR-11-a806bdc5-250b-41e7-a8c7-9440c270f3fe.parquet,Intercept,-0.6609299211878588,31872
CANDOR,CANDOR-11-a806bdc5-250b-41e7-a8c7-9440c270f3fe.parquet,self,-0.07358885599006601,31872
CANDOR,CANDOR-11-a806bdc5-250b-41e7-a8c7-9440c270f3fe.parquet,other,0.09063804536708009,31872
CANDOR,CANDOR-11-a806bdc5-250b-41e7-a8c7-9440c270f3fe.parquet,turn_delta,0.013829663403385819,31872
CABNC,CABNC-KB9RE018-KB9.parquet,nx,0.1835833975388978,4345
CABNC,CABNC-KB9RE018-KB9.parquet,Intercept,-0.6113450552763284,4345
CABNC,CABNC-KB9RE018-KB9.parquet,self,-0.05687412852035702,4345
CABNC,CABNC-KB9RE018-KB9.parquet,other,-0.011366785098751556,4345
CABNC,CABNC-KB9RE018-KB9.parquet,turn_delta,0.019862037774027917,4345
CABNC,CABNC-KBSRE00A-KBS.parquet,nx,0.17855077452169169,20
CABNC,CABNC-KBSRE00A-KBS.parquet,Intercept,-0.5698214140460303,20
CABNC,CABNC-KBSRE00A-KBS.parquet,self,-1.033449295448275,20
CABNC,CABNC-KBSRE00A-KBS.parquet,other,-0.67610472711512,20
CABNC,CABNC-KBSRE00A-KBS.parquet,turn_delta,0.8758047851936497,20
CORAAL,CORAAL-se0_ag3_m_01_2LES-se0-ag3.parquet,nx,0.17362278465565967,47280
CORAAL,CORAAL-se0_ag3_m_01_2LES-se0-ag3.parquet,Intercept,-0.54380768821151,47280
CORAAL,CORAAL-se0_ag3_m_01_2LES-se0-ag3.parquet,self,-0.05588478790179613,47280
CORAAL,CORAAL-se0_ag3_m_01_2LES-se0-ag3.parquet,other,0.11514089087809319,47280
CORAAL,CORAAL-se0_ag3_m_01_2LES-se0-ag3.parquet,turn_delta,0.006671636376977904,47280
CABNC,CABNC-KDARE005-KDA.parquet,nx,0.21335242094282567,135
CABNC,CABNC-KDARE005-KDA.parquet,Intercept,-0.6392364818750119,135
CABNC,CABNC-KDARE005-KDA.parquet,self,-1.0860737893950487,135
CABNC,CABNC-KDARE005-KDA.parquet,other,-0.5641565201868974,135
CABNC,CABNC-KDARE005-KDA.parquet,turn_delta,0.4047912667127755,135
CABNC,CABNC-KBFRE001-KBF.parquet,nx,0.17647491708290416,209
CABNC,CABNC-KBFRE001-KBF.parquet,Intercept,-0.3818878722054842,209
CABNC,CABNC-KBFRE001-KBF.parquet,self,-0.5156109180126278,209
CABNC,CABNC-KBFRE001-KBF.parquet,other,0.8487546613357458,209
CABNC,CABNC-KBFRE001-KBF.parquet,turn_delta,-0.2193546832020557,209
SBCSAE,SBCSAE-02.parquet,nx,0.16850741737332747,100746
SBCSAE,SBCSAE-02.parquet,Intercept,-0.4766153742192812,100746
SBCSAE,SBCSAE-02.parquet,self,-0.08803354896582585,100746
SBCSAE,SBCSAE-02.parquet,other,0.000175742920161323,100746
SBCSAE,SBCSAE-02.parquet,turn_delta,0.005619680597525109,100746
CABNC,CABNC-KCDRE00W-KCD.parquet,nx,0.18297846968051365,442
CABNC,CABNC-KCDRE00W-KCD.parquet,Intercept,-0.3924082312306954,442
CABNC,CABNC-KCDRE00W-KCD.parquet,self,-0.34465650295911826,442
CABNC,CABNC-KCDRE00W-KCD.parquet,other,0.0877195356191834,442
CABNC,CABNC-KCDRE00W-KCD.parquet,turn_delta,0.00977036567327951,442
CANDOR,CANDOR-15-82b997a5-6b2f-4722-9256-f49112be174f.parquet,nx,0.15466301806479255,22633
CANDOR,CANDOR-15-82b997a5-6b2f-4722-9256-f49112be174f.parquet,Intercept,-0.9199079740882106,22633
CANDOR,CANDOR-15-82b997a5-6b2f-4722-9256-f49112be174f.parquet,self,-0.03888544052421204,22633
CANDOR,CANDOR-15-82b997a5-6b2f-4722-9256-f49112be174f.parquet,other,0.00203936535363535,22633
CANDOR,CANDOR-15-82b997a5-6b2f-4722-9256-f49112be174f.parquet,turn_delta,0.013444071857856394,22633
CABNC,CABNC-KBSRE004-KBS.parquet,nx,0.12459781535572774,170
CABNC,CABNC-KBSRE004-KBS.parquet,Intercept,-0.1051286353737715,170
CABNC,CABNC-KBSRE004-KBS.parquet,self,0.02551192263731567,170
CABNC,CABNC-KBSRE004-KBS.parquet,other,0.01861767143410593,170
CABNC,CABNC-KBSRE004-KBS.parquet,turn_delta,-0.07504971083063798,170
CANDOR,CANDOR-5-6f768eb2-a9d7-4a8e-9ae5-fddb6675a40b.parquet,nx,0.1472757505623652,24223
CANDOR,CANDOR-5-6f768eb2-a9d7-4a8e-9ae5-fddb6675a40b.parquet,Intercept,-0.7609136975985185,24223
CANDOR,CANDOR-5-6f768eb2-a9d7-4a8e-9ae5-fddb6675a40b.parquet,self,-0.22562966802892584,24223
CANDOR,CANDOR-5-6f768eb2-a9d7-4a8e-9ae5-fddb6675a40b.parquet,other,0.06075360890638586,24223
CANDOR,CANDOR-5-6f768eb2-a9d7-4a8e-9ae5-fddb6675a40b.parquet,turn_delta,0.03250448806977277,24223
callhome,callhome-6282.parquet,nx,0.15083376087846015,121614
callhome,callhome-6282.parquet,Intercept,-0.3815214466100339,121614
callhome,callhome-6282.parquet,self,-0.04826877122433104,121614
callhome,callhome-6282.parquet,other,-0.021611388476603672,121614
callhome,callhome-6282.parquet,turn_delta,0.003666314745891843,121614
CABNC,CABNC-KE3RE01S-KE3.parquet,nx,0.13913858499584825,90
CABNC,CABNC-KE3RE01S-KE3.parquet,Intercept,-0.31448331124894857,90
CABNC,CABNC-KE3RE01S-KE3.parquet,self,0.10952156305065783,90
CABNC,CABNC-KE3RE01S-KE3.parquet,other,0.013440143606671309,90
CABNC,CABNC-KE3RE01S-KE3.parquet,turn_delta,-0.05570411132623414,90
CANDOR,CANDOR-10-5fe46d0f-6c17-41eb-bb4d-022ce47fe824.parquet,nx,0.139681271463804,22085
CANDOR,CANDOR-10-5fe46d0f-6c17-41eb-bb4d-022ce47fe824.parquet,Intercept,-0.5671638387336125,22085
CANDOR,CANDOR-10-5fe46d0f-6c17-41eb-bb4d-022ce47fe824.parquet,self,0.1446206876661422,22085
CANDOR,CANDOR-10-5fe46d0f-6c17-41eb-bb4d-022ce47fe824.parquet,other,0.12664828280099427,22085
CANDOR,CANDOR-10-5fe46d0f-6c17-41eb-bb4d-022ce47fe824.parquet,turn_delta,0.0037973256564527084,22085
CANDOR,CANDOR-22-f888a1ee-43b5-49e2-809b-65187ee3e24e.parquet,nx,0.13241242823225857,37555
CANDOR,CANDOR-22-f888a1ee-43b5-49e2-809b-65187ee3e24e.parquet,Intercept,-0.3394412288942016,37555
CANDOR,CANDOR-22-f888a1ee-43b5-49e2-809b-65187ee3e24e.parquet,self,-0.302724386047044,37555
CANDOR,CANDOR-22-f888a1ee-43b5-49e2-809b-65187ee3e24e.parquet,other,-0.2569068102501686,37555
CANDOR,CANDOR-22-f888a1ee-43b5-49e2-809b-65187ee3e24e.parquet,turn_delta,0.0695225088928846,37555
CABNC,CABNC-KDARE036-KDA.parquet,nx,0.17897906067087954,33179
CABNC,CABNC-KDARE036-KDA.parquet,Intercept,-0.4162305223075864,33179
CABNC,CABNC-KDARE036-KDA.parquet,self,-0.37217798453270906,33179
CABNC,CABNC-KDARE036-KDA.parquet,other,-0.043731457742335694,33179
CABNC,CABNC-KDARE036-KDA.parquet,turn_delta,0.010484873145178856,33179
CABNC,CABNC-KDARE00T-KDA.parquet,nx,-1.0145445221808924,5
CABNC,CABNC-KDARE00T-KDA.parquet,Intercept,12.275392397011382,5
CABNC,CABNC-KDARE00T-KDA.parquet,self,-0.5400977646930639,5
CABNC,CABNC-KDARE00T-KDA.parquet,other,-0.22434497811795973,5
CABNC,CABNC-KDARE00T-KDA.parquet,turn_delta,-0.7488621304292227,5
CABNC,CABNC-KB7RE00H-0missing.parquet,nx,0.16878391076195093,11457
CABNC,CABNC-KB7RE00H-0missing.parquet,Intercept,-0.4762304949226478,11457
CABNC,CABNC-KB7RE00H-0missing.parquet,self,-0.02672340138167896,11457
CABNC,CABNC-KB7RE00H-0missing.parquet,other,0.0016198098715513231,11457
CABNC,CABNC-KB7RE00H-0missing.parquet,turn_delta,0.0014409699805793363,11457
CANDOR,CANDOR-30-4cc6a596-48b7-449b-b6af-a27263c72021.parquet,nx,0.14857808723086816,33095
CANDOR,CANDOR-30-4cc6a596-48b7-449b-b6af-a27263c72021.parquet,Intercept,-0.7611299890365776,33095
CANDOR,CANDOR-30-4cc6a596-48b7-449b-b6af-a27263c72021.parquet,self,0.07477680584032305,33095
CANDOR,CANDOR-30-4cc6a596-48b7-449b-b6af-a27263c72021.parquet,other,0.05215297647250421,33095
CANDOR,CANDOR-30-4cc6a596-48b7-449b-b6af-a27263c72021.parquet,turn_delta,-0.005659193639558757,33095
CANDOR,CANDOR-16-7a9841f0-c22d-48c5-a469-5ab0b4a4f9e4.parquet,nx,0.13273178249360565,22520
CANDOR,CANDOR-16-7a9841f0-c22d-48c5-a469-5ab0b4a4f9e4.parquet,Intercept,-0.39176173648538437,22520
CANDOR,CANDOR-16-7a9841f0-c22d-48c5-a469-5ab0b4a4f9e4.parquet,self,-0.38374001547353626,22520
CANDOR,CANDOR-16-7a9841f0-c22d-48c5-a469-5ab0b4a4f9e4.parquet,other,-0.21323615047652617,22520
CANDOR,CANDOR-16-7a9841f0-c22d-48c5-a469-5ab0b4a4f9e4.parquet,turn_delta,0.029829838755062014,22520
CANDOR,CANDOR-4-5f3c916e-a2d5-44ce-b39d-41c9d29de48f.parquet,nx,0.1395271153365537,26316
CANDOR,CANDOR-4-5f3c916e-a2d5-44ce-b39d-41c9d29de48f.parquet,Intercept,-0.5753787201858954,26316
CANDOR,CANDOR-4-5f3c916e-a2d5-44ce-b39d-41c9d29de48f.parquet,self,-0.21069520008877268,26316
CANDOR,CANDOR-4-5f3c916e-a2d5-44ce-b39d-41c9d29de48f.parquet,other,-0.2064078550040987,26316
CANDOR,CANDOR-4-5f3c916e-a2d5-44ce-b39d-41c9d29de48f.parquet,turn_delta,0.02935737694965679,26316
CANDOR,CANDOR-3-abb4c7de-38ff-4ca0-aff2-7411f055a758.parquet,nx,0.1080844111129459,35456
CANDOR,CANDOR-3-abb4c7de-38ff-4ca0-aff2-7411f055a758.parquet,Intercept,0.11959180833561768,35456
CANDOR,CANDOR-3-abb4c7de-38ff-4ca0-aff2-7411f055a758.parquet,self,-0.2766094922906611,35456
CANDOR,CANDOR-3-abb4c7de-38ff-4ca0-aff2-7411f055a758.parquet,other,-0.22918847141873416,35456
CANDOR,CANDOR-3-abb4c7de-38ff-4ca0-aff2-7411f055a758.parquet,turn_delta,0.021558222805653976,35456
CABNC,CABNC-KE6RE00F-0missing.parquet,nx,0.16511429325831656,57188
CABNC,CABNC-KE6RE00F-0missing.parquet,Intercept,-0.42469549304800935,57188
CABNC,CABNC-KE6RE00F-0missing.parquet,self,-0.045194179791729044,57188
CABNC,CABNC-KE6RE00F-0missing.parquet,other,-0.02023748987149075,57188
CABNC,CABNC-KE6RE00F-0missing.parquet,turn_delta,0.0016681939202977045,57188
CANDOR,CANDOR-19-5b48dc51-b4ca-432e-b3d6-e3c1f61c58fa.parquet,nx,0.1395353657597319,23903
CANDOR,CANDOR-19-5b48dc51-b4ca-432e-b3d6-e3c1f61c58fa.parquet,Intercept,-0.43889148295816877,23903
CANDOR,CANDOR-19-5b48dc51-b4ca-432e-b3d6-e3c1f61c58fa.parquet,self,-0.684479622252515,23903
CANDOR,CANDOR-19-5b48dc51-b4ca-432e-b3d6-e3c1f61c58fa.parquet,other,-0.33458824854164465,23903
CANDOR,CANDOR-19-5b48dc51-b4ca-432e-b3d6-e3c1f61c58fa.parquet,turn_delta,0.08795086182539975,23903
CANDOR,CANDOR-26-a578f247-68aa-4e9a-a1e9-6c66bbaba13b.parquet,nx,0.1519632903726087,26727
CANDOR,CANDOR-26-a578f247-68aa-4e9a-a1e9-6c66bbaba13b.parquet,Intercept,-0.7512278312532297,26727
CANDOR,CANDOR-26-a578f247-68aa-4e9a-a1e9-6c66bbaba13b.parquet,self,0.15868278654679155,26727
CANDOR,CANDOR-26-a578f247-68aa-4e9a-a1e9-6c66bbaba13b.parquet,other,0.18511495949459167,26727
CANDOR,CANDOR-26-a578f247-68aa-4e9a-a1e9-6c66bbaba13b.parquet,turn_delta,0.0069567823571493,26727
CANDOR,CANDOR-32-c6bc0a7d-26ac-426f-bd31-279a8c1d2e89.parquet,nx,0.12409832528449188,27261
CANDOR,CANDOR-32-c6bc0a7d-26ac-426f-bd31-279a8c1d2e89.parquet,Intercept,-0.2878117570784316,27261
CANDOR,CANDOR-32-c6bc0a7d-26ac-426f-bd31-279a8c1d2e89.parquet,self,-0.21210696656419764,27261
CANDOR,CANDOR-32-c6bc0a7d-26ac-426f-bd31-279a8c1d2e89.parquet,other,-0.11123094529085432,27261
CANDOR,CANDOR-32-c6bc0a7d-26ac-426f-bd31-279a8c1d2e89.parquet,turn_delta,-0.002701305387998106,27261
CANDOR,CANDOR-19-798a58fb-2c59-486b-8fef-1da18e38771a.parquet,nx,0.14759894964749862,28497
CANDOR,CANDOR-19-798a58fb-2c59-486b-8fef-1da18e38771a.parquet,Intercept,-0.6764275953133272,28497
CANDOR,CANDOR-19-798a58fb-2c59-486b-8fef-1da18e38771a.parquet,self,-0.35207792440910696,28497
CANDOR,CANDOR-19-798a58fb-2c59-486b-8fef-1da18e38771a.parquet,other,0.1838816171520882,28497
CANDOR,CANDOR-19-798a58fb-2c59-486b-8fef-1da18e38771a.parquet,turn_delta,0.017444188632949057,28497
CANDOR,CANDOR-15-d74b69d3-263d-48c8-8ca2-712a6622cba4.parquet,nx,0.14140716425495123,25141
CANDOR,CANDOR-15-d74b69d3-263d-48c8-8ca2-712a6622cba4.parquet,Intercept,-0.5287402967389934,25141
CANDOR,CANDOR-15-d74b69d3-263d-48c8-8ca2-712a6622cba4.parquet,self,-0.26396441378937185,25141
CANDOR,CANDOR-15-d74b69d3-263d-48c8-8ca2-712a6622cba4.parquet,other,-0.046709628601509796,25141
CANDOR,CANDOR-15-d74b69d3-263d-48c8-8ca2-712a6622cba4.parquet,turn_delta,0.012210406218023221,25141
MICASE,MICASE-ofc578sg037-office_hours.parquet,nx,0.16150148922285876,47746
MICASE,MICASE-ofc578sg037-office_hours.parquet,Intercept,-0.48783630886864177,47746
MICASE,MICASE-ofc578sg037-office_hours.parquet,self,-0.027256464733430658,47746
MICASE,MICASE-ofc578sg037-office_hours.parquet,other,0.002183439128703015,47746
MICASE,MICASE-ofc578sg037-office_hours.parquet,turn_delta,0.011046719769597766,47746
GCSAusE,GCSAusE-29.parquet,nx,0.1782370799861873,2426
GCSAusE,GCSAusE-29.parquet,Intercept,-0.3668855115941919,2426
GCSAusE,GCSAusE-29.parquet,self,-0.6143533363608126,2426
GCSAusE,GCSAusE-29.parquet,other,0.16044436942364265,2426
GCSAusE,GCSAusE-29.parquet,turn_delta,-0.012743147494779259,2426
CABNC,CABNC-KE6RE01P-0missing.parquet,nx,0.19875006316300106,20
CABNC,CABNC-KE6RE01P-0missing.parquet,Intercept,-0.9953576381804076,20
CABNC,CABNC-KE6RE01P-0missing.parquet,self,0.07973572205774429,20
CABNC,CABNC-KE6RE01P-0missing.parquet,other,0.3385316189255144,20
CABNC,CABNC-KE6RE01P-0missing.parquet,turn_delta,0.08517556726417462,20
callhome,callhome-4689.parquet,nx,0.1368640035398537,5878
callhome,callhome-4689.parquet,Intercept,-0.2532684199831498,5878
callhome,callhome-4689.parquet,self,-0.1451375502252719,5878
callhome,callhome-4689.parquet,other,-0.14617215642230943,5878
callhome,callhome-4689.parquet,turn_delta,0.0067886843478276926,5878
CABNC,CABNC-KCERE007-KCE.parquet,nx,0.17999803912990536,15372
CABNC,CABNC-KCERE007-KCE.parquet,Intercept,-0.5038784560661479,15372
CABNC,CABNC-KCERE007-KCE.parquet,self,-0.1644049452280608,15372
CABNC,CABNC-KCERE007-KCE.parquet,other,-0.1333855459354552,15372
CABNC,CABNC-KCERE007-KCE.parquet,turn_delta,0.02468647967596156,15372
CORAAL,CORAAL-se1_ag4_f_03DTA-se1-ag4.parquet,nx,0.1597620542243707,75535
CORAAL,CORAAL-se1_ag4_f_03DTA-se1-ag4.parquet,Intercept,-0.4523466352254752,75535
CORAAL,CORAAL-se1_ag4_f_03DTA-se1-ag4.parquet,self,-0.03654928581378621,75535
CORAAL,CORAAL-se1_ag4_f_03DTA-se1-ag4.parquet,other,-0.0030592070201814537,75535
CORAAL,CORAAL-se1_ag4_f_03DTA-se1-ag4.parquet,turn_delta,0.011752851064469431,75535
CABNC,CABNC-KBJRE00J-KBJ.parquet,nx,0.2658609501168768,54
CABNC,CABNC-KBJRE00J-KBJ.parquet,Intercept,-1.1721458589743732,54
CABNC,CABNC-KBJRE00J-KBJ.parquet,self,-0.5928616098052994,54
CABNC,CABNC-KBJRE00J-KBJ.parquet,other,-0.14511938028013954,54
CABNC,CABNC-KBJRE00J-KBJ.parquet,turn_delta,0.17182904495908907,54
CABNC,CABNC-KBLRE00D-KBL.parquet,nx,0.17889745249528927,22401
CABNC,CABNC-KBLRE00D-KBL.parquet,Intercept,-0.5100192118461996,22401
CABNC,CABNC-KBLRE00D-KBL.parquet,self,-0.11793722426092958,22401
CABNC,CABNC-KBLRE00D-KBL.parquet,other,-0.06924643831605265,22401
CABNC,CABNC-KBLRE00D-KBL.parquet,turn_delta,0.011157892960276238,22401
CANDOR,CANDOR-32-f7862616-6c5f-4b90-9b62-1fb0cbcc9a62.parquet,nx,0.13766463257201406,31539
CANDOR,CANDOR-32-f7862616-6c5f-4b90-9b62-1fb0cbcc9a62.parquet,Intercept,-0.5564808023378343,31539
CANDOR,CANDOR-32-f7862616-6c5f-4b90-9b62-1fb0cbcc9a62.parquet,self,-0.22885784112379937,31539
CANDOR,CANDOR-32-f7862616-6c5f-4b90-9b62-1fb0cbcc9a62.parquet,other,-0.15413348949600839,31539
CANDOR,CANDOR-32-f7862616-6c5f-4b90-9b62-1fb0cbcc9a62.parquet,turn_delta,0.04596930140621267,31539
CABNC,CABNC-KBKRE03W-KBK.parquet,nx,0.18194271799062117,44
CABNC,CABNC-KBKRE03W-KBK.parquet,Intercept,-0.45967590661892893,44
CABNC,CABNC-KBKRE03W-KBK.parquet,self,0.30299342114495076,44
CABNC,CABNC-KBKRE03W-KBK.parquet,other,0.4816193321363782,44
CABNC,CABNC-KBKRE03W-KBK.parquet,turn_delta,-0.3379858646641443,44
CABNC,CABNC-KE3RE04A-KE3.parquet,nx,0.17145225331567232,4441
CABNC,CABNC-KE3RE04A-KE3.parquet,Intercept,-0.43725368185538227,4441
CABNC,CABNC-KE3RE04A-KE3.parquet,self,-0.11325121408205645,4441
CABNC,CABNC-KE3RE04A-KE3.parquet,other,0.061374571442812026,4441
CABNC,CABNC-KE3RE04A-KE3.parquet,turn_delta,-0.021598902431215337,4441
CABNC,CABNC-KDARE029-KDA.parquet,nx,0.17265187504375765,2426
CABNC,CABNC-KDARE029-KDA.parquet,Intercept,-0.43182387294973174,2426
CABNC,CABNC-KDARE029-KDA.parquet,self,-0.04957969261779552,2426
CABNC,CABNC-KDARE029-KDA.parquet,other,0.03592880178858192,2426
CABNC,CABNC-KDARE029-KDA.parquet,turn_delta,-0.0016433590391423786,2426
MICASE,MICASE-stp200ju019-student_presentations.parquet,nx,0.16012161408711914,56555
MICASE,MICASE-stp200ju019-student_presentations.parquet,Intercept,-0.463031871676908,56555
